userid,version,sum_gamerounds,retention_1,retention_7
2708082,gate_40,251,1,0
2708378,gate_40,139,0,1
2708510,gate_40,199,1,1
2708526,gate_30,43,1,0
2708905,gate_30,81,1,1
2709183,gate_40,163,1,1
2709552,gate_30,176,1,1
2709672,gate_40,150,1,1
2710125,gate_30,46,1,1
2711233,gate_40,41,1,0
2711580,gate_40,139,1,0
2711584,gate_40,42,1,0
2711862,gate_30,49,1,0
2711882,gate_30,54,1,0
2711931,gate_30,332,1,1
2712150,gate_40,65,1,0
2712257,gate_40,55,0,0
2712788,gate_40,93,0,1
2714053,gate_40,83,1,0
2714382,gate_40,46,1,0
2714727,gate_40,65,1,0
2714732,gate_40,74,0,0
2715119,gate_30,342,1,1
2715203,gate_30,535,1,1
2715454,gate_40,306,1,1
2715651,gate_30,104,0,0
2715760,gate_40,38,0,0
2716069,gate_30,36,1,0
2716306,gate_30,49,0,1
2716400,gate_30,66,1,0
2716720,gate_40,69,1,0
2716873,gate_40,336,1,1
2716874,gate_30,225,1,0
2717070,gate_40,69,1,0
2717318,gate_40,59,1,0
2717328,gate_40,35,1,0
2717395,gate_40,30,1,1
2717684,gate_30,88,1,0
2717882,gate_30,77,0,0
2718140,gate_30,36,0,0
2718564,gate_40,30,1,0
2719067,gate_30,53,1,0
2719683,gate_40,30,1,0
2719793,gate_30,33,0,0
2721489,gate_40,54,1,1
2721710,gate_40,171,1,0
2722001,gate_30,104,1,0
2722466,gate_30,451,1,1
2722592,gate_30,49,1,1
2722739,gate_30,188,0,1
2723026,gate_40,35,0,1
2723608,gate_30,51,1,1
2723624,gate_30,48,0,1
2723771,gate_40,56,1,1
2724196,gate_30,85,1,1
2724788,gate_30,34,1,0
2725043,gate_30,61,1,1
2725820,gate_30,146,1,1
2725894,gate_30,65,0,0
2726158,gate_30,543,1,1
2726610,gate_40,51,1,0
2726772,gate_30,435,1,1
2727388,gate_30,38,1,0
2727490,gate_30,277,1,0
2727641,gate_30,39,1,0
2727800,gate_30,47,1,0
2728139,gate_40,295,1,1
2728184,gate_40,194,1,0
2728657,gate_40,104,1,1
2728887,gate_40,82,0,1
2728903,gate_40,39,0,0
2728910,gate_40,30,1,0
2729184,gate_40,35,0,0
2730068,gate_40,178,1,1
2730227,gate_40,31,1,1
2730342,gate_30,281,1,1
2730588,gate_40,519,1,1
2730851,gate_30,34,1,1
2730916,gate_40,40,0,0
2730973,gate_40,41,1,0
2731122,gate_30,98,1,0
2731859,gate_30,219,0,1
2733546,gate_40,92,1,0
2733853,gate_30,259,1,1
2733859,gate_40,68,0,1
2734372,gate_40,213,1,1
2734582,gate_40,58,1,0
2734834,gate_30,37,1,0
2735168,gate_40,133,1,0
2735424,gate_30,36,0,0
2735507,gate_40,218,1,1
2735605,gate_30,37,1,0
2736240,gate_30,58,1,1
2736872,gate_30,277,1,1
2737163,gate_40,111,1,0
2737359,gate_30,140,1,1
2738033,gate_40,298,1,1
2738560,gate_40,91,0,0
2738764,gate_30,83,0,0
2738940,gate_30,46,1,1
2739061,gate_30,54,1,0
2739408,gate_30,144,1,0
2739651,gate_40,79,1,0
2740195,gate_30,33,1,0
2740382,gate_40,40,1,0
2740564,gate_30,34,1,0
2740806,gate_30,33,1,0
2741353,gate_30,299,1,0
2742096,gate_40,44,1,1
2742426,gate_30,147,1,1
2742436,gate_40,35,1,0
2743188,gate_40,40,1,0
2743953,gate_30,74,1,0
2744221,gate_30,118,1,0
2744418,gate_30,70,1,0
2745054,gate_40,51,1,1
2745477,gate_30,110,1,1
2746054,gate_40,200,1,1
2746386,gate_30,48,1,1
2746863,gate_30,182,1,1
2746984,gate_30,470,1,1
2747071,gate_40,205,0,1
2747509,gate_40,794,1,1
2747877,gate_30,118,1,1
2747988,gate_30,100,1,1
2748221,gate_40,73,1,0
2748372,gate_40,73,1,0
2748485,gate_30,297,1,1
2748807,gate_30,410,1,1
2748832,gate_40,32,1,1
2749009,gate_40,46,1,0
2749408,gate_40,36,1,0
2749509,gate_30,48,1,0
2749577,gate_40,186,1,1
2749631,gate_40,45,0,0
2749764,gate_30,892,1,1
2749949,gate_40,511,1,1
2750035,gate_40,49,1,0
2750174,gate_40,223,1,1
2750401,gate_30,47,1,1
2751115,gate_40,110,0,1
2751271,gate_30,226,1,1
2751717,gate_40,67,1,0
2752038,gate_30,30,0,0
2752322,gate_40,185,1,1
2754147,gate_30,150,1,0
2754162,gate_30,84,1,1
2754441,gate_40,40,1,0
2754491,gate_30,86,1,0
2754699,gate_30,79,1,0
2754732,gate_30,45,1,0
2754876,gate_40,194,1,1
2755125,gate_30,123,1,1
2755528,gate_40,36,1,1
2755581,gate_30,137,1,1
2755690,gate_30,230,1,1
2755916,gate_30,114,1,0
2756271,gate_30,36,1,0
2756880,gate_30,45,1,0
2756924,gate_30,77,1,0
2757094,gate_30,103,1,1
2757657,gate_40,206,1,0
2758665,gate_40,52,1,0
2759362,gate_30,38,0,0
2759519,gate_40,66,1,0
2759532,gate_40,55,0,0
2759575,gate_40,54,1,0
2760317,gate_30,160,0,0
2760352,gate_40,73,1,0
2761145,gate_40,128,1,1
2761460,gate_40,54,1,1
2761475,gate_40,89,1,1
2761782,gate_40,108,0,1
2762010,gate_30,142,1,1
2762209,gate_40,219,1,1
2762403,gate_40,49,1,0
2762599,gate_30,225,1,1
2762949,gate_30,109,1,1
2763413,gate_40,155,1,0
2763423,gate_30,111,1,0
2763882,gate_30,145,1,1
2763915,gate_40,40,0,0
2764434,gate_40,95,1,0
2764724,gate_40,56,1,0
2764962,gate_30,46,1,1
2764996,gate_40,41,0,0
2766406,gate_40,82,1,1
2766585,gate_30,188,0,1
2766739,gate_30,73,1,0
2767030,gate_30,42,1,0
2767280,gate_30,30,0,0
2767440,gate_30,78,1,0
2767700,gate_40,77,1,1
2768303,gate_30,145,1,1
2768330,gate_40,41,1,0
2768668,gate_30,339,1,1
2768715,gate_30,66,1,1
2768728,gate_30,48,1,0
2769520,gate_30,184,1,1
2769883,gate_40,91,1,0
2770044,gate_30,33,1,0
2770267,gate_30,47,1,0
2770384,gate_40,56,1,1
2770385,gate_30,188,1,0
2770784,gate_30,49,1,0
2771552,gate_30,38,1,0
2771568,gate_40,106,1,1
2771693,gate_30,32,1,0
2771779,gate_40,141,1,0
2771873,gate_30,58,1,0
2772000,gate_30,40,0,0
2772185,gate_40,200,1,0
2772358,gate_30,33,0,0
2772578,gate_30,40,1,0
2772679,gate_40,63,1,1
2772913,gate_30,56,1,0
2773418,gate_30,61,1,0
2773422,gate_40,78,1,1
2773557,gate_30,30,1,0
2773818,gate_30,35,1,0
2773959,gate_40,35,1,0
2774359,gate_30,51,1,0
2774524,gate_30,203,1,1
2774573,gate_40,97,0,1
2774696,gate_30,78,1,0
2774830,gate_30,254,1,1
2774842,gate_30,72,1,1
2774926,gate_40,55,0,0
2775328,gate_30,120,0,1
2775474,gate_30,267,1,1
2775761,gate_40,44,1,0
2776009,gate_40,57,1,0
2776263,gate_30,95,1,0
2776664,gate_40,35,0,0
2777181,gate_40,50,1,0
2777473,gate_30,114,1,1
2777847,gate_30,272,1,0
2778333,gate_40,87,1,1
2778736,gate_40,46,1,0
2779122,gate_30,41,1,0
2779223,gate_30,140,1,0
2779523,gate_40,82,1,1
2779627,gate_30,70,0,1
2779781,gate_40,61,0,0
2780404,gate_30,33,1,0
2780528,gate_40,34,1,0
2780738,gate_30,79,0,0
2780813,gate_30,170,1,1
2781735,gate_40,80,1,0
2782871,gate_30,30,0,0
2783231,gate_40,51,1,0
2783315,gate_30,57,1,1
2783336,gate_30,85,0,0
2783362,gate_40,44,1,0
2783427,gate_40,115,1,0
2783452,gate_30,68,0,1
2783590,gate_40,73,0,1
2783865,gate_30,350,1,1
2783894,gate_40,43,1,0
2784005,gate_40,41,1,0
2784306,gate_30,93,1,1
2784366,gate_30,84,1,0
2784409,gate_40,242,1,0
2784679,gate_30,42,1,0
2784681,gate_30,46,1,0
2784778,gate_30,116,1,1
2784876,gate_40,147,1,0
2785449,gate_30,31,1,0
2785692,gate_30,40,0,0
2785889,gate_40,47,1,0
2785951,gate_30,59,1,1
2786426,gate_40,34,1,0
2786539,gate_30,51,1,0
2786977,gate_30,62,1,1
2787694,gate_30,64,1,1
2788134,gate_30,61,1,0
2788520,gate_40,68,1,0
2788572,gate_30,37,0,0
2788852,gate_30,61,1,0
2788906,gate_30,56,1,0
2788943,gate_30,569,1,1
2788983,gate_30,43,1,0
2788988,gate_40,55,1,1
2789104,gate_40,40,0,0
2789223,gate_30,124,1,0
2789431,gate_30,79,1,0
2789551,gate_30,93,1,1
2790482,gate_40,237,1,0
2790667,gate_30,89,1,0
2791490,gate_30,72,1,0
2791708,gate_40,30,1,0
2791950,gate_40,54,1,0
2792276,gate_40,173,1,0
2792348,gate_30,93,1,1
2792406,gate_30,36,1,0
2792583,gate_30,167,1,1
2792702,gate_30,41,0,0
2793195,gate_30,33,1,0
2793312,gate_30,82,0,1
2793393,gate_30,339,1,1
2793426,gate_30,281,1,1
2794247,gate_30,353,1,1
2794456,gate_40,83,1,1
2795139,gate_40,255,0,1
2795896,gate_30,39,0,0
2796961,gate_30,345,1,1
2797323,gate_30,102,1,1
2797601,gate_30,48,0,0
2797629,gate_40,31,0,0
2797795,gate_30,126,1,1
2797858,gate_40,68,1,0
2798678,gate_30,47,1,0
2798864,gate_30,92,0,1
2799133,gate_40,43,1,0
2799134,gate_30,38,0,0
2799197,gate_40,36,1,1
2799515,gate_40,61,0,0
2800184,gate_30,44,0,0
2801557,gate_40,58,0,0
2801559,gate_30,128,0,1
2802023,gate_40,267,0,0
2802216,gate_40,103,1,0
2802807,gate_40,73,1,1
2803185,gate_40,134,1,1
2803417,gate_40,126,1,1
2803660,gate_30,124,1,1
2803716,gate_40,57,1,1
2803772,gate_40,69,1,0
2804088,gate_30,70,1,0
2804114,gate_30,48,1,0
2804382,gate_40,91,0,0
2804658,gate_30,159,1,1
2804958,gate_40,36,0,0
2805164,gate_30,46,1,1
2805883,gate_30,487,1,1
2805962,gate_30,87,1,1
2806017,gate_40,31,1,0
2806046,gate_40,52,1,0
2806153,gate_40,507,1,1
2806305,gate_40,115,1,1
2806345,gate_30,34,1,0
2806496,gate_40,86,1,0
2806551,gate_30,148,1,1
2806844,gate_40,121,0,1
2806849,gate_40,80,1,0
2806934,gate_30,282,1,1
2807176,gate_30,39,1,0
2807379,gate_40,72,1,1
2807510,gate_30,50,1,0
2807544,gate_30,52,1,0
2807902,gate_30,60,1,1
2807983,gate_40,34,1,0
2808104,gate_40,96,1,1
2808321,gate_40,50,1,0
2808517,gate_30,1413,1,1
2808523,gate_40,73,1,0
2808821,gate_40,32,1,0
2808970,gate_40,112,1,1
2809225,gate_40,50,0,0
2809559,gate_30,167,1,0
2809683,gate_30,30,1,0
2809720,gate_40,30,0,0
2809953,gate_40,161,1,1
2810018,gate_40,44,1,1
2810203,gate_40,111,1,1
2810213,gate_30,37,1,0
2810955,gate_30,299,1,1
2810967,gate_30,140,1,0
2812115,gate_30,65,1,0
2812129,gate_40,53,1,0
2812684,gate_40,158,1,1
2813051,gate_30,55,1,1
2813101,gate_40,93,1,1
2813145,gate_40,54,1,1
2813227,gate_30,38,0,0
2813521,gate_40,77,0,0
2813879,gate_30,31,0,1
2813950,gate_40,31,1,0
2814483,gate_30,364,1,1
2815139,gate_30,509,1,1
2815309,gate_40,74,1,0
2815744,gate_40,49,1,0
2816610,gate_30,35,1,0
2816657,gate_40,159,1,1
2816761,gate_40,48,0,0
2816939,gate_40,59,1,1
2817295,gate_30,144,1,1
2817553,gate_40,82,1,1
2817782,gate_40,191,0,1
2817791,gate_40,85,1,0
2817966,gate_40,223,1,1
2818069,gate_30,51,1,0
2818429,gate_40,52,1,0
2818762,gate_40,142,1,1
2818959,gate_30,58,1,1
2818979,gate_40,93,1,0
2819149,gate_30,38,1,0
2819572,gate_40,34,1,0
2820073,gate_40,87,0,1
2820198,gate_30,46,0,0
2820264,gate_40,81,1,0
2820564,gate_40,59,1,0
2820681,gate_30,38,0,0
2821034,gate_30,599,1,1
2821053,gate_30,44,1,0
2821484,gate_40,58,0,1
2821741,gate_30,40,1,0
2822414,gate_40,109,1,0
2822472,gate_30,153,1,1
2822527,gate_30,47,1,0
2822567,gate_40,39,1,1
2822587,gate_30,32,0,0
2822884,gate_40,36,0,0
2823089,gate_30,36,0,0
2823232,gate_40,54,1,0
2823388,gate_40,89,1,1
2823863,gate_30,109,1,1
2824156,gate_30,39,1,1
2824335,gate_30,101,0,0
2824458,gate_30,74,1,1
2824839,gate_30,37,0,0
2824911,gate_40,162,1,0
2825057,gate_40,40,0,1
2825245,gate_30,165,1,1
2825689,gate_30,37,0,0
2826206,gate_40,43,1,1
2826753,gate_40,51,1,0
2826927,gate_30,41,1,0
2828157,gate_40,81,1,1
2829009,gate_30,50,1,0
2829128,gate_40,108,1,1
2829225,gate_30,106,1,1
2829456,gate_30,165,1,1
2829913,gate_30,55,0,0
2829973,gate_30,111,1,1
2830015,gate_30,42,0,0
2830379,gate_40,70,0,1
2830679,gate_40,78,1,1
2830899,gate_30,51,0,0
2831275,gate_30,43,1,0
2831394,gate_30,755,1,1
2831576,gate_40,38,1,0
2831693,gate_30,194,1,1
2831967,gate_30,33,0,1
2832538,gate_30,73,1,0
2832786,gate_40,84,1,0
2833488,gate_30,68,1,0
2833526,gate_30,114,1,1
2833747,gate_40,63,1,1
2834372,gate_40,82,1,1
2834380,gate_30,80,1,0
2834766,gate_30,32,1,1
2834788,gate_30,254,1,1
2834912,gate_30,49,1,1
2834952,gate_40,174,0,1
2835550,gate_30,39,1,0
2836195,gate_30,145,1,1
2836224,gate_30,47,1,0
2836722,gate_40,30,1,0
2837197,gate_30,609,1,1
2837423,gate_40,56,0,0
2837790,gate_30,193,0,1
2837956,gate_40,245,1,0
2838097,gate_30,118,1,0
2838375,gate_30,32,1,0
2839570,gate_30,465,1,1
2840140,gate_30,182,1,0
2840905,gate_40,52,1,0
2841009,gate_30,85,1,0
2841491,gate_40,53,1,0
2841541,gate_40,477,1,1
2842066,gate_40,107,0,1
2842275,gate_40,72,1,1
2842521,gate_40,172,1,1
2842843,gate_30,72,1,0
2843588,gate_40,80,1,1
2843785,gate_30,149,1,0
2843790,gate_30,30,1,0
2844357,gate_40,84,1,1
2844364,gate_30,290,1,1
2844380,gate_40,48,1,0
2844869,gate_30,53,1,0
2844936,gate_30,47,1,0
2845023,gate_30,57,0,1
2845462,gate_40,39,0,0
2845655,gate_40,66,1,0
2845994,gate_40,82,1,1
2846029,gate_30,75,1,0
2846444,gate_40,200,1,0
2847140,gate_30,196,1,1
2847556,gate_40,223,1,1
2847633,gate_30,112,0,0
2848084,gate_40,94,1,0
2848239,gate_40,44,0,0
2848772,gate_30,67,1,1
2848854,gate_40,52,1,0
2849017,gate_40,34,0,0
2849039,gate_30,64,1,1
2849118,gate_30,40,1,0
2849375,gate_30,41,1,1
2849463,gate_40,183,1,1
2850006,gate_30,87,1,0
2850498,gate_40,75,1,0
2851058,gate_40,33,1,0
2851774,gate_30,80,1,1
2851807,gate_40,34,1,0
2852925,gate_40,33,1,0
2854400,gate_30,118,1,1
2854445,gate_30,577,1,1
2854469,gate_40,67,1,0
2854714,gate_30,152,1,1
2854928,gate_30,48,1,0
2855183,gate_30,99,1,1
2855262,gate_30,125,1,1
2856146,gate_30,197,1,1
2856311,gate_40,70,1,0
2857493,gate_40,111,1,1
2858617,gate_30,43,1,1
2858662,gate_30,601,1,1
2858705,gate_30,114,1,1
2859406,gate_40,41,1,0
2859502,gate_40,32,0,0
2859777,gate_40,51,1,1
2859968,gate_40,100,1,1
2860101,gate_40,150,1,1
2860193,gate_40,301,1,1
2860698,gate_40,92,1,0
2861454,gate_40,47,1,1
2861733,gate_40,66,1,0
2861741,gate_30,60,1,0
2861986,gate_30,213,1,1
2862093,gate_30,47,0,0
2862471,gate_30,77,1,1
2862619,gate_30,41,1,0
2863099,gate_30,30,1,0
2863136,gate_30,43,0,0
2863279,gate_40,395,1,1
2863572,gate_40,66,1,0
2863646,gate_30,143,0,1
2863703,gate_30,77,1,0
2864097,gate_40,276,1,1
2865339,gate_40,38,1,0
2865398,gate_40,117,1,1
2865446,gate_40,252,1,1
2866316,gate_40,86,1,1
2866683,gate_30,293,1,1
2866770,gate_30,108,1,0
2866994,gate_30,88,1,1
2868041,gate_40,49,1,0
2868256,gate_30,43,1,0
2868279,gate_40,76,1,1
2868480,gate_40,53,1,1
2869026,gate_30,128,1,0
2869109,gate_40,70,1,0
2869249,gate_30,68,1,0
2869276,gate_40,30,0,0
2869287,gate_40,33,0,1
2869475,gate_30,146,1,1
2869568,gate_30,43,1,1
2870127,gate_30,38,1,0
2870549,gate_40,103,1,0
2870656,gate_30,42,0,0
2870834,gate_40,40,1,0
2870862,gate_40,124,0,1
2870961,gate_40,42,1,1
2871490,gate_30,104,1,1
2871531,gate_30,49,1,0
2871616,gate_40,84,1,0
2871786,gate_30,33,1,0
2873118,gate_40,86,1,1
2873330,gate_40,107,1,1
2873441,gate_30,194,1,1
2873595,gate_30,76,0,1
2874529,gate_30,63,1,0
2875016,gate_30,89,0,0
2875310,gate_30,159,1,1
2875312,gate_30,69,1,0
2875476,gate_30,73,1,0
2875597,gate_30,198,1,1
2875889,gate_30,72,1,0
2876669,gate_40,161,1,0
2876716,gate_30,98,1,0
2876752,gate_30,44,1,0
2876863,gate_40,100,1,1
2877134,gate_40,31,1,0
2877439,gate_30,86,1,0
2877638,gate_30,344,1,0
2877871,gate_40,33,0,0
2877926,gate_40,97,1,0
2878313,gate_40,32,0,0
2878577,gate_30,34,0,0
2878584,gate_40,102,1,0
2878760,gate_40,68,1,0
2879579,gate_30,39,1,1
2880189,gate_30,108,0,0
2880393,gate_30,116,1,1
2880433,gate_40,79,1,1
2880558,gate_30,44,1,0
2881324,gate_40,50,1,0
2881775,gate_40,165,1,0
2881928,gate_40,42,1,1
2882287,gate_30,132,1,1
2882435,gate_30,36,1,0
2882864,gate_30,111,1,1
2883049,gate_40,126,1,0
2883118,gate_40,68,1,0
2883691,gate_40,173,1,1
2884359,gate_30,50,1,0
2884532,gate_40,31,1,0
2884939,gate_30,57,1,0
2885011,gate_40,36,0,0
2885096,gate_40,39,0,0
2885743,gate_30,41,1,1
2885842,gate_40,511,1,1
2886302,gate_40,296,1,1
2886451,gate_30,81,1,0
2886638,gate_30,50,1,1
2886819,gate_40,163,1,1
2887129,gate_30,105,1,0
2887193,gate_30,81,1,1
2888781,gate_30,39,1,0
2888920,gate_40,87,0,1
2889231,gate_30,45,1,0
2889921,gate_40,74,0,1
2889989,gate_40,47,1,0
2890348,gate_30,34,0,0
2890661,gate_40,30,1,0
2890919,gate_40,201,1,1
2891227,gate_30,67,0,0
2891277,gate_30,35,1,0
2891485,gate_40,109,1,1
2892482,gate_30,136,1,0
2892819,gate_40,93,1,1
2893127,gate_30,161,1,0
2893207,gate_30,323,1,1
2895087,gate_30,42,0,0
2895329,gate_30,124,1,0
2895731,gate_40,61,1,1
2895878,gate_30,96,1,1
2896599,gate_40,42,1,0
2896737,gate_30,33,0,0
2896890,gate_30,40,1,0
2897068,gate_40,47,1,0
2897931,gate_30,86,1,0
2898244,gate_40,123,1,1
2898254,gate_30,517,1,1
2898633,gate_30,41,1,0
2898777,gate_40,239,1,1
2899054,gate_30,105,1,1
2900239,gate_30,48,0,1
2900949,gate_40,294,1,0
2901718,gate_40,52,0,1
2901742,gate_30,114,1,0
2901902,gate_30,190,1,1
2902050,gate_30,176,1,1
2902157,gate_30,39,1,0
2902613,gate_40,155,0,1
2902676,gate_30,31,1,0
2902988,gate_40,85,1,0
2903070,gate_30,37,0,0
2903175,gate_40,59,1,0
2903280,gate_30,43,1,0
2904026,gate_30,49,0,1
2904100,gate_30,37,0,0
2905658,gate_40,128,1,0
2905819,gate_30,59,0,1
2906275,gate_30,52,1,1
2906277,gate_30,57,1,1
2906338,gate_30,46,0,0
2906441,gate_30,270,1,1
2906525,gate_30,77,0,0
2906884,gate_40,132,1,0
2907241,gate_40,50,1,0
2907433,gate_40,220,0,1
2907566,gate_30,35,1,1
2907882,gate_30,91,1,1
2908277,gate_30,179,1,1
2908382,gate_30,34,0,1
2908587,gate_30,125,1,0
2908916,gate_40,45,1,0
2909011,gate_30,78,1,1
2909682,gate_30,71,0,1
2910336,gate_30,209,1,1
2910523,gate_40,236,1,1
2910672,gate_30,34,1,0
2910766,gate_40,33,1,0
2911917,gate_40,149,1,1
2912320,gate_30,87,1,0
2912391,gate_30,70,1,1
2912542,gate_30,234,1,1
2913185,gate_40,59,1,0
2913190,gate_40,272,1,1
2913258,gate_30,33,0,0
2913359,gate_30,47,0,0
2913381,gate_30,98,0,0
2913402,gate_40,102,1,1
2913633,gate_30,196,1,1
2913683,gate_30,219,1,1
2914172,gate_40,61,1,0
2914219,gate_30,910,1,1
2914581,gate_40,184,1,1
2914632,gate_30,32,1,0
2914679,gate_30,33,0,0
2914704,gate_30,1245,1,1
2914819,gate_30,35,1,0
2915232,gate_30,45,1,0
2915789,gate_30,40,1,0
2915828,gate_30,83,1,0
2915994,gate_30,208,1,0
2916417,gate_40,77,0,0
2916990,gate_30,70,1,0
2917371,gate_40,44,0,0
2917590,gate_40,119,1,0
2917656,gate_40,30,1,0
2918003,gate_40,77,1,1
2918018,gate_40,36,0,0
2918053,gate_40,34,1,0
2918061,gate_30,94,1,1
2918073,gate_30,96,1,0
2918086,gate_40,39,0,0
2918104,gate_40,62,0,0
2918733,gate_30,215,1,1
2919201,gate_30,52,1,0
2919365,gate_30,71,1,1
2919475,gate_40,41,0,0
2919489,gate_30,164,1,0
2919978,gate_30,76,1,0
2920168,gate_30,164,1,1
2921123,gate_30,110,1,0
2921494,gate_40,50,1,0
2921698,gate_40,49,1,0
2922207,gate_30,58,1,0
2922425,gate_30,76,1,1
2922473,gate_40,80,1,0
2922858,gate_30,1300,1,1
2923561,gate_40,236,1,1
2923616,gate_40,81,0,1
2923671,gate_30,33,1,0
2923862,gate_30,47,1,0
2924234,gate_30,37,1,0
2924542,gate_40,31,1,0
2924719,gate_30,87,1,1
2925078,gate_40,423,1,1
2925115,gate_40,101,1,0
2925146,gate_30,59,1,1
2926762,gate_40,37,0,0
2927120,gate_30,111,0,0
2927165,gate_40,55,1,0
2927280,gate_30,43,1,0
2927376,gate_40,56,1,1
2927417,gate_40,88,1,0
2927492,gate_30,162,1,1
2927887,gate_40,81,0,0
2928033,gate_40,42,0,0
2928108,gate_30,65,1,0
2928115,gate_30,74,1,0
2928630,gate_30,54,0,0
2928667,gate_30,37,0,0
2928676,gate_40,278,1,1
2928738,gate_40,53,1,0
2928937,gate_40,74,1,0
2928938,gate_30,42,1,0
2929387,gate_30,673,1,1
2929426,gate_40,31,1,0
2929729,gate_40,205,1,0
2929770,gate_40,46,1,0
2930111,gate_30,61,1,1
2930290,gate_40,1559,1,1
2930575,gate_40,122,1,1
2931185,gate_40,162,1,1
2931200,gate_40,40,1,1
2931495,gate_40,62,1,0
2931692,gate_40,392,1,1
2931720,gate_30,35,1,0
2931733,gate_40,38,0,0
2931843,gate_40,399,1,1
2932268,gate_30,61,1,0
2932567,gate_40,202,1,1
2932783,gate_30,36,0,1
2933171,gate_30,174,1,1
2933251,gate_40,37,0,1
2933292,gate_30,45,1,0
2933613,gate_40,95,1,1
2933655,gate_40,58,1,0
2933870,gate_30,43,0,1
2934589,gate_30,859,1,0
2934830,gate_40,252,1,1
2934895,gate_40,255,1,0
2935006,gate_30,358,1,1
2935779,gate_40,33,1,0
2936014,gate_40,422,1,1
2936306,gate_40,81,1,0
2936630,gate_30,207,1,0
2936790,gate_30,414,1,1
2937313,gate_30,41,0,1
2937674,gate_30,146,1,0
2937962,gate_40,54,1,0
2938386,gate_30,90,1,0
2938420,gate_30,63,1,0
2938510,gate_30,63,1,1
2939199,gate_30,60,1,0
2939830,gate_30,133,1,1
2940444,gate_30,47,1,0
2940918,gate_30,74,0,0
2940976,gate_40,84,1,0
2941418,gate_40,47,1,0
2941424,gate_30,131,1,1
2941605,gate_40,32,1,0
2942022,gate_40,67,1,0
2942276,gate_30,41,1,0
2943172,gate_30,59,1,1
2943200,gate_40,51,0,0
2943556,gate_30,34,1,0
2944177,gate_40,30,0,0
2944408,gate_40,651,1,1
2944566,gate_30,41,0,0
2944592,gate_40,39,1,0
2944634,gate_40,38,0,0
2944647,gate_40,59,1,0
2944680,gate_30,209,1,1
2944932,gate_40,156,1,1
2945256,gate_40,85,1,0
2945710,gate_30,33,0,0
2945975,gate_40,91,1,0
2946044,gate_40,64,1,0
2946200,gate_40,36,0,0
2946210,gate_30,68,1,0
2946814,gate_30,49,1,0
2947009,gate_30,96,1,1
2947152,gate_40,370,1,1
2947185,gate_40,147,1,1
2947642,gate_30,101,1,0
2948101,gate_30,251,1,1
2948682,gate_40,153,1,1
2948848,gate_40,59,1,0
2948888,gate_40,46,1,0
2948997,gate_30,523,1,1
2949005,gate_30,37,1,0
2949109,gate_30,95,1,0
2949345,gate_30,53,1,1
2949742,gate_40,173,1,1
2949863,gate_40,96,1,0
2950178,gate_30,43,1,0
2950684,gate_40,56,1,1
2950701,gate_40,43,0,1
2950884,gate_40,32,1,0
2950925,gate_30,218,1,0
2951258,gate_30,142,1,0
2951749,gate_40,90,1,0
2952099,gate_30,177,1,1
2952468,gate_40,101,1,0
2952726,gate_40,280,1,1
2953675,gate_40,64,1,1
2953783,gate_40,74,1,0
2954348,gate_40,36,1,0
2955338,gate_30,56,1,1
2956268,gate_30,76,1,0
2956357,gate_40,42,0,0
2956408,gate_40,56,0,0
2956983,gate_40,620,1,1
2957021,gate_40,138,1,0
2957274,gate_40,41,1,0
2957374,gate_40,54,0,0
2957595,gate_40,35,1,0
2958452,gate_40,204,1,1
2958608,gate_30,159,1,1
2958727,gate_30,70,0,1
2959161,gate_40,71,1,0
2959438,gate_30,43,0,1
2959729,gate_30,64,1,0
2959852,gate_30,39,1,0
2959858,gate_40,68,1,0
2960756,gate_40,42,0,0
2961076,gate_40,79,1,0
2961347,gate_40,657,1,1
2961712,gate_40,91,1,0
2961722,gate_40,31,1,0
2961994,gate_40,38,0,0
2962341,gate_30,33,1,1
2962480,gate_40,91,1,0
2962562,gate_30,74,0,1
2962570,gate_40,83,1,1
2963726,gate_40,97,1,0
2963789,gate_40,39,1,0
2963845,gate_30,33,0,0
2964089,gate_40,61,1,0
2964292,gate_40,38,0,0
2964474,gate_30,139,1,1
2964513,gate_30,551,1,1
2964644,gate_30,49,1,0
2964824,gate_30,43,0,0
2965650,gate_40,87,1,1
2965791,gate_40,37,1,1
2966127,gate_40,60,0,0
2966401,gate_30,74,0,0
2966647,gate_40,36,1,0
2966714,gate_30,43,0,0
2966896,gate_30,263,1,1
2968292,gate_30,36,1,0
2968555,gate_40,50,0,0
2968639,gate_30,34,0,0
2968802,gate_30,107,1,0
2968953,gate_40,57,1,0
2969183,gate_30,66,1,0
2969722,gate_30,33,0,0
2969854,gate_30,65,1,0
2969918,gate_40,131,0,1
2970528,gate_30,86,1,1
2971094,gate_30,280,1,1
2971640,gate_40,227,0,1
2973256,gate_40,41,1,0
2973438,gate_40,60,1,1
2974009,gate_40,42,1,0
2974899,gate_40,43,1,0
2974921,gate_40,144,0,1
2975043,gate_40,183,0,1
2975904,gate_40,65,1,0
2976239,gate_40,82,0,0
2976350,gate_30,52,1,0
2976361,gate_40,83,1,0
2976446,gate_40,69,1,0
2976635,gate_30,161,1,1
2977658,gate_30,114,1,0
2977680,gate_30,357,1,1
2977963,gate_40,32,1,0
2978144,gate_40,157,1,1
2978263,gate_40,97,0,0
2978492,gate_30,131,1,0
2978516,gate_30,35,1,0
2978554,gate_30,79,1,0
2978881,gate_30,74,1,0
